"atleta_id","rodada","clube_id","jogos_num","pontos_num","media_num","preco_num","variacao_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
68911,31,292,28,16.0,3.84,27.82,2.36,36,122,8,0,12,15,8,6,0,24,39,0,6,1,0,0,0,1
91842,31,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,31,293,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82943,31,293,5,0.0,2.92,1.37,0.0,1,15,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0
69012,31,293,1,0.0,-4.0,1.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63082,31,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80192,31,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86771,31,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92811,31,293,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71116,31,293,3,-1.1,0.47,2.3,-0.39,2,9,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
68907,31,293,6,0.0,3.97,2.31,0.0,3,8,0,0,0,1,0,1,0,5,4,0,1,0,4,0,0,0
80129,31,293,10,0.0,-0.12,2.46,0.0,8,16,0,0,1,2,0,0,0,6,12,0,1,1,0,0,0,0
79432,31,293,8,0.0,1.08,2.76,0.0,5,16,0,0,3,5,0,0,0,5,4,0,1,0,0,0,0,0
92150,31,293,14,-2.5,0.28,2.85,-0.85,6,46,2,0,7,2,0,0,0,4,9,0,3,0,0,0,0,0
73769,31,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82397,31,293,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90406,31,293,11,0.0,0.95,3.04,0.0,10,22,1,0,3,3,0,4,0,7,12,0,1,0,0,0,0,0
86842,31,293,12,-0.1,2.68,3.23,-1.4,10,22,0,1,4,7,3,3,0,4,8,0,2,0,0,0,0,0
79334,31,293,1,0.0,0.7,3.5,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53148,31,293,16,0.0,1.49,3.81,0.0,11,17,1,0,3,9,1,1,0,6,5,0,3,0,0,0,0,0
38043,31,293,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69070,31,293,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79646,31,293,4,-0.3,2.98,4.09,-1.42,2,4,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0
77579,31,293,9,0.0,-0.44,4.2,0.0,0,9,0,0,2,1,0,2,0,0,2,0,1,0,0,0,0,0
88850,31,293,1,0.0,0.7,4.51,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85984,31,293,3,0.0,0.07,4.82,0.0,0,7,0,0,1,2,0,0,0,2,3,0,1,0,0,0,0,0
74078,31,293,26,1.2,2.22,5.2,-0.5,24,100,0,0,5,27,3,2,0,40,45,0,6,1,0,0,0,0
86765,31,293,11,7.0,2.25,5.47,1.52,2,24,0,0,3,3,2,0,0,9,7,0,1,0,0,0,0,0
86764,31,293,17,0.0,2.58,5.5,0.0,21,60,0,0,2,6,1,0,0,20,24,0,5,0,5,0,0,0
38525,31,293,7,0.0,1.07,6.65,0.0,4,11,1,0,1,2,0,2,0,2,2,0,0,0,0,0,0,0
77773,31,293,15,-1.2,2.0,6.67,-0.47,11,27,0,0,1,3,1,0,0,10,13,0,2,0,3,0,0,0
82469,31,293,13,0.5,1.94,6.77,-1.11,4,22,1,0,6,3,2,7,0,6,8,0,1,0,0,0,0,0
80281,31,293,0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50645,31,293,27,0.1,2.61,8.92,0.09,26,130,2,0,2,8,0,2,0,45,45,0,7,0,8,0,0,0
60752,31,293,18,-0.03,3.0,9.23,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69018,31,293,11,2.2,2.96,10.61,-0.09,12,17,0,0,0,3,0,0,0,21,12,0,0,0,0,0,0,0
69705,31,293,25,0.0,3.07,10.92,0.0,31,63,4,1,5,3,4,4,0,29,35,0,6,0,0,0,0,0
50427,31,293,28,2.2,2.19,11.32,0.69,11,59,1,1,0,8,1,2,0,28,48,0,8,0,9,0,0,0
82463,31,293,25,0.0,5.09,11.4,0.0,27,58,1,0,8,12,0,0,0,83,38,0,6,0,0,0,0,0
83266,31,293,21,0.7,3.36,13.22,-0.21,23,41,3,0,16,10,3,3,0,16,10,0,3,1,0,0,0,0
62128,31,293,26,-0.7,2.67,15.89,0.06,29,118,4,0,25,33,7,22,0,11,55,0,2,2,0,0,0,0
71631,31,293,30,-8.3,3.49,18.81,-2.58,10,34,0,0,0,0,0,0,0,0,0,0,5,0,10,41,3,37
92225,31,294,1,0.0,-1.6,0.82,0.0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
84993,31,294,5,0.0,-0.9,0.91,0.0,0,7,0,0,0,0,0,1,0,3,6,0,2,0,0,0,0,0
72603,31,294,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73336,31,294,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86449,31,294,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83438,31,294,3,0.0,-0.43,1.11,0.0,7,10,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0
90890,31,294,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86783,31,294,10,0.0,1.92,2.28,0.0,2,39,0,0,1,1,0,1,0,16,15,0,3,0,3,0,0,0
86588,31,294,1,0.0,-0.5,2.31,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91575,31,294,1,0.0,0.0,2.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74076,31,294,7,0.0,1.66,2.84,0.0,7,6,0,0,2,2,0,0,0,5,4,0,0,0,0,0,0,0
77556,31,294,10,0.0,0.52,2.86,0.0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,14
82749,31,294,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91323,31,294,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56102,31,294,26,-0.7,0.94,3.11,-0.71,19,71,0,0,5,3,0,0,0,39,42,0,8,0,0,0,0,0
63418,31,294,22,-0.7,2.28,3.51,-0.84,14,60,1,0,1,6,0,2,0,27,40,1,9,0,10,0,0,0
37633,31,294,21,-0.2,1.03,3.6,-0.66,41,85,2,0,12,8,0,0,0,15,23,0,5,1,0,0,0,0
72133,31,294,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78718,31,294,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88054,31,294,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73991,31,294,11,0.0,5.24,4.01,0.0,11,19,0,0,1,2,0,0,0,22,14,0,5,0,7,0,0,0
82503,31,294,3,0.0,1.6,4.04,0.0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
79535,31,294,1,0.0,0.0,4.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
82939,31,294,16,-2.8,1.05,4.15,-0.83,28,69,1,1,8,7,1,0,0,10,14,0,8,0,0,0,0,0
91388,31,294,8,0.0,4.85,4.51,0.0,6,24,1,0,0,1,0,1,0,9,11,0,1,0,6,0,0,0
73644,31,294,12,0.7,0.76,4.53,-0.07,13,24,0,0,0,3,0,1,0,12,20,1,3,0,2,0,0,0
37705,31,294,8,0.0,1.74,4.55,0.0,8,22,1,0,0,1,0,0,0,4,8,0,1,0,2,0,0,0
37623,31,294,6,2.2,2.55,4.77,0.06,6,8,0,0,0,3,0,0,0,3,1,0,1,0,2,0,0,0
40179,31,294,7,-0.1,1.79,5.18,-0.08,24,15,0,0,6,2,1,2,1,3,14,0,2,0,0,0,0,0
70929,31,294,18,0.0,1.96,5.28,0.0,12,62,3,0,6,9,1,2,0,17,19,0,3,0,0,0,0,0
71844,31,294,25,3.4,1.7,5.63,-0.01,39,66,2,1,9,10,1,7,0,24,36,0,7,0,0,0,0,0
82640,31,294,10,0.0,2.22,5.75,0.0,4,12,0,0,4,4,1,4,0,10,4,0,2,0,0,0,0,0
72943,31,294,9,0.0,1.19,5.83,0.0,2,12,0,0,1,1,0,0,0,8,4,0,0,0,0,0,0,0
70132,31,294,11,2.4,0.71,5.9,0.35,9,32,0,0,0,3,0,0,0,19,23,0,5,0,0,0,0,0
63283,31,294,13,0.0,2.71,6.44,0.0,22,37,2,0,4,3,0,1,0,14,4,0,1,0,0,0,0,0
92182,31,294,12,10.6,4.37,6.48,1.66,8,24,0,0,3,3,0,0,0,23,13,0,1,1,5,0,0,0
73465,31,294,15,0.0,3.07,7.16,0.0,10,35,0,0,3,2,0,1,0,23,13,0,5,0,5,0,0,0
38482,31,294,14,0.0,1.96,7.2,0.0,9,45,2,0,9,16,1,3,0,3,11,0,0,0,0,0,0,0
50880,31,294,1,0.0,-0.4,7.29,0.0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
92192,31,294,10,0.0,2.79,7.31,0.0,13,11,0,0,2,3,3,6,0,3,7,0,1,0,0,0,0,0
37246,31,294,25,3.35,3.32,9.02,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63194,31,294,13,13.8,5.63,9.82,1.81,35,44,0,0,2,3,0,1,0,27,21,0,0,0,6,0,0,0
50284,31,294,20,3.0,4.94,10.3,0.67,4,5,0,0,0,0,0,0,0,0,1,0,3,0,10,31,0,19
68773,31,294,14,5.0,6.79,11.04,-0.82,26,29,0,1,10,13,9,9,0,11,24,0,3,0,0,0,0,0
82456,31,294,24,0.2,1.66,15.5,-0.6,19,28,2,1,11,12,2,14,0,7,23,0,2,0,0,0,0,0
71581,31,303,2,0.0,0.3,0.88,0.0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
69010,31,303,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86615,31,303,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91901,31,303,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92085,31,303,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86618,31,303,2,0.0,0.55,1.16,0.0,1,13,0,0,1,0,0,0,0,5,6,0,1,0,0,0,0,0
86485,31,303,9,0.0,0.76,1.21,0.0,5,8,0,0,3,1,0,2,0,3,2,0,0,0,0,0,0,0
84917,31,303,1,0.0,4.3,1.64,0.0,1,2,0,0,0,0,0,0,0,2,4,0,1,0,1,0,0,0
82680,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86148,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87214,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88136,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88307,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92193,31,303,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82636,31,303,1,0.0,2.4,3.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80381,31,303,16,0.0,0.7,3.13,0.0,25,33,1,0,4,6,0,5,0,7,16,0,3,0,0,0,0,0
82381,31,303,19,0.0,1.2,3.18,0.0,11,37,0,0,2,3,0,1,0,23,17,0,3,0,0,0,0,0
91702,31,303,5,0.0,0.2,3.64,0.0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
69143,31,303,2,0.0,2.65,3.72,0.0,3,3,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0
71778,31,303,13,0.0,1.25,3.94,0.0,8,21,0,0,4,4,1,0,0,4,6,0,0,0,0,0,0,0
51495,31,303,11,0.0,2.73,4.98,0.0,5,19,0,0,0,2,2,1,0,6,10,0,2,1,4,0,0,0
80394,31,303,0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83817,31,303,5,9.5,2.4,5.39,1.63,4,7,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0
38186,31,303,2,0.0,2.55,5.46,0.0,5,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
71719,31,303,14,1.7,2.5,5.78,0.07,5,42,0,0,8,3,1,1,0,25,22,0,2,0,0,0,0,0
38425,31,303,4,0.0,2.62,6.06,0.0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
37837,31,303,6,1.9,2.5,6.25,0.02,9,13,1,0,0,3,0,2,0,9,10,0,1,0,0,0,0,0
68951,31,303,17,0.0,1.41,6.37,0.0,17,59,1,0,2,6,0,0,0,30,34,0,6,0,0,0,0,0
72039,31,303,9,4.5,2.29,6.72,0.42,8,10,0,0,2,2,1,1,0,6,11,0,3,0,2,0,0,0
60825,31,303,30,1.2,2.39,6.81,0.36,44,101,2,2,15,18,4,1,0,19,37,0,5,0,0,0,0,0
53189,31,303,6,17.0,4.05,8.96,3.82,12,6,0,0,1,0,3,4,0,3,12,0,1,0,0,0,0,0
68827,31,303,23,8.7,3.8,9.12,0.43,13,51,1,0,5,8,1,2,0,34,24,0,6,0,8,0,0,0
71113,31,303,10,0.0,2.05,9.23,0.0,4,30,1,1,1,4,1,1,0,8,8,0,1,0,0,0,0,0
72204,31,303,27,3.4,1.75,10.69,0.13,34,41,1,1,8,17,2,3,0,15,26,0,4,1,0,0,0,0
37941,31,303,23,-0.5,2.03,11.21,-0.31,11,21,0,0,9,16,5,13,1,6,18,0,2,0,0,0,0,0
92901,31,303,2,7.35,6.26,12.38,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42213,31,303,28,-4.4,3.64,13.92,-3.2,52,83,1,0,2,4,3,0,0,74,77,0,10,0,0,0,0,0
52674,31,303,27,7.8,3.39,14.3,0.4,41,83,2,0,3,5,0,6,0,38,46,0,7,0,11,0,0,0
80949,31,303,24,15.7,4.94,15.72,2.42,64,104,4,1,22,18,7,4,0,21,18,0,8,1,0,0,0,0
73992,31,303,30,3.3,4.4,21.55,0.64,32,76,4,1,4,7,0,3,0,50,36,0,2,1,10,0,0,0
68872,31,303,31,11.0,5.99,21.79,-0.12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,11,64,1,33
42474,31,314,7,0.0,-0.6,0.83,0.0,4,20,0,0,1,0,0,0,0,4,10,0,4,0,1,0,0,0
89695,31,314,1,0.0,0.5,0.93,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81094,31,314,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82791,31,314,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87266,31,314,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87268,31,314,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91888,31,314,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91761,31,314,4,0.0,0.15,1.5,0.0,1,4,0,0,2,2,0,0,1,2,4,0,0,0,0,0,0,0
38745,31,314,19,-1.2,-0.3,1.51,0.02,18,43,0,0,5,5,0,4,0,6,17,1,7,0,2,0,0,0
88309,31,314,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62976,31,314,11,0.0,0.85,2.14,0.0,9,12,0,0,3,1,0,2,0,11,26,0,5,0,2,0,0,0
37695,31,314,5,0.0,0.4,2.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,12
81772,31,314,5,0.0,0.26,2.42,0.0,3,8,1,0,3,0,0,1,0,1,6,0,2,0,0,0,0,0
79702,31,314,22,0.0,1.47,2.52,0.0,19,48,1,0,3,6,0,0,0,22,19,1,6,1,4,0,0,0
62107,31,314,4,0.0,2.4,2.62,0.0,7,11,0,0,1,1,0,0,0,6,5,0,0,0,0,0,0,0
80975,31,314,26,-1.5,1.15,2.79,1.06,32,84,0,0,2,1,0,0,0,34,35,0,7,1,3,0,0,0
73445,31,314,4,0.0,0.65,2.83,0.0,3,5,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0
88165,31,314,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80323,31,314,2,0.0,-0.1,3.09,0.0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
89696,31,314,22,-0.3,2.42,3.27,-0.31,27,25,0,1,9,14,2,2,0,14,16,0,3,0,0,0,0,0
92501,31,314,1,0.0,3.4,3.29,0.0,0,5,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0
73855,31,314,3,0.0,1.43,3.37,0.0,0,3,0,0,0,1,0,0,0,5,4,0,1,0,0,0,0,0
51299,31,314,22,-1.1,2.32,3.44,-0.45,13,57,0,0,5,6,2,2,0,27,23,0,6,0,3,0,0,0
60797,31,314,23,0.0,1.12,3.45,0.0,16,59,1,1,8,5,0,0,0,34,39,0,9,1,0,0,0,0
73863,31,314,3,0.0,-0.57,3.46,0.0,2,2,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0
78151,31,314,26,0.0,0.77,3.59,0.46,3,12,0,0,0,0,0,0,0,0,0,0,3,0,3,31,0,40
86391,31,314,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79400,31,314,8,0.2,3.2,4.24,-0.06,7,19,3,1,4,9,1,4,0,0,10,0,1,0,0,0,0,0
68808,31,314,28,-2.7,1.77,4.76,0.09,34,128,3,0,3,7,0,5,0,36,29,0,8,0,4,0,0,0
63003,31,314,1,0.0,0.6,5.22,0.0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
38178,31,314,17,5.0,1.25,5.56,0.75,19,41,2,1,3,7,1,2,0,6,13,0,4,0,0,0,0,0
83335,31,314,19,0.0,2.43,6.05,0.0,25,31,2,1,8,14,4,11,0,5,23,0,6,0,0,0,0,0
49641,31,314,15,3.6,2.18,6.15,-0.31,4,15,0,0,0,0,0,0,0,31,15,0,5,0,0,0,0,0
37306,31,314,31,1.04,2.18,6.27,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63020,31,314,15,0.0,2.04,6.38,0.0,28,26,0,1,0,3,0,0,0,17,16,0,1,0,0,0,0,0
91234,31,314,17,1.2,2.25,6.52,-0.31,23,26,0,0,0,2,1,0,0,28,25,0,5,0,0,0,0,0
38247,31,314,7,0.0,1.86,6.76,0.0,11,5,0,1,2,2,1,3,1,3,8,0,1,0,0,0,0,0
60794,31,314,23,-0.2,1.91,6.79,-0.28,50,64,0,0,3,6,0,2,0,18,19,0,2,0,3,0,0,0
60822,31,314,17,0.0,1.94,8.43,0.0,10,48,2,0,4,13,1,4,0,13,14,0,1,0,0,0,0,0
68893,31,314,20,9.9,4.41,12.01,1.68,19,34,2,0,7,10,9,3,0,6,16,0,4,0,0,0,0,0
38150,31,314,13,-1.4,1.28,12.02,0.3,24,94,1,2,4,8,2,2,0,8,15,0,5,0,0,0,0,0
53865,31,314,11,-0.1,4.48,15.55,-0.28,11,23,1,1,8,4,4,3,1,7,15,0,0,0,0,0,0,0
40130,31,315,1,-4.0,-4.0,0.82,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71601,31,315,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90290,31,315,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90291,31,315,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90939,31,315,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91099,31,315,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51820,31,315,1,0.0,-1.8,1.22,0.0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
82566,31,315,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87197,31,315,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87201,31,315,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89191,31,315,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90777,31,315,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50439,31,315,14,-3.4,1.21,2.4,-0.52,8,36,1,0,0,0,0,0,0,11,12,0,2,2,4,0,0,0
71885,31,315,1,0.0,0.0,2.47,0.0,3,3,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0
73513,31,315,18,1.9,0.39,2.54,0.41,12,13,1,0,2,2,0,0,0,2,10,0,1,0,0,0,0,0
83760,31,315,2,0.0,2.7,2.56,0.0,2,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0
79892,31,315,8,0.0,0.26,2.81,0.0,7,9,0,0,0,1,0,0,0,3,5,0,1,0,0,0,0,0
52897,31,315,1,3.0,3.0,3.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90872,31,315,18,0.0,1.64,3.46,0.0,26,31,1,0,2,9,0,1,0,20,22,0,5,0,0,0,0,0
51293,31,315,5,-0.5,-0.26,3.63,-0.65,0,2,0,0,0,0,0,0,0,4,7,0,2,0,0,0,0,0
85931,31,315,14,0.0,0.83,3.68,0.0,7,34,0,0,5,6,0,0,0,10,12,0,1,0,0,0,0,0
51168,31,315,0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78458,31,315,3,0.0,2.77,4.08,0.0,4,3,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0
54250,31,315,2,0.0,0.7,4.16,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
50393,31,315,6,5.5,3.38,4.61,0.74,6,10,0,0,1,6,0,1,0,8,2,0,1,0,1,0,0,0
62119,31,315,22,0.0,0.77,5.53,0.0,6,57,0,0,11,13,1,8,0,10,16,0,1,0,0,0,0,0
69008,31,315,21,0.0,3.2,6.0,0.0,14,44,0,0,1,4,3,0,0,22,18,1,6,0,7,0,0,0
72099,31,315,7,4.4,1.57,6.02,-1.0,10,21,1,0,4,2,0,1,0,7,11,0,2,0,0,0,0,0
38032,31,315,21,11.1,2.4,7.95,1.57,15,66,3,0,5,10,1,0,0,24,14,0,3,0,0,0,0,0
68698,31,315,26,0.0,1.24,8.21,0.0,14,78,0,1,6,7,1,5,0,39,42,0,8,0,0,0,0,0
54797,31,315,8,15.7,3.92,8.49,3.57,8,4,1,0,2,2,3,1,0,1,10,0,0,0,0,0,0,0
51683,31,315,18,0.0,4.74,8.56,0.0,7,10,0,1,5,12,9,6,0,5,15,0,1,0,0,0,0,0
38069,31,315,0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50361,31,315,23,0.0,2.9,10.26,0.0,13,57,1,0,2,1,0,5,0,28,11,1,2,0,8,0,0,0
69782,31,315,29,2.5,3.2,10.57,0.88,33,126,1,1,2,7,0,2,0,48,43,0,5,0,10,0,0,0
63014,31,315,18,6.3,3.25,10.91,1.02,36,52,0,0,1,10,1,2,0,36,24,0,4,0,0,0,0,0
50313,31,315,29,1.1,1.7,11.23,-0.46,39,60,0,0,0,3,1,0,0,34,24,0,4,0,0,0,0,0
61135,31,315,23,0.0,2.71,12.12,0.0,41,45,1,0,9,6,2,2,0,24,25,0,3,0,0,0,0,0
82768,31,315,30,0.0,2.91,12.39,0.0,5,19,0,0,0,0,0,0,0,0,0,0,3,0,10,36,1,34
62009,31,315,24,4.2,2.48,12.45,0.82,29,75,3,1,5,18,2,8,0,17,15,0,1,0,0,0,0,0
37245,31,315,21,5.17,3.84,12.75,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51042,31,315,28,9.1,4.33,12.88,0.6,54,97,0,0,12,12,4,5,0,38,34,1,4,1,9,0,0,0
81847,31,316,2,0.0,-0.15,0.83,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88848,31,316,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90703,31,316,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91921,31,316,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73620,31,316,19,0.4,0.96,1.49,-0.82,10,31,0,0,1,7,1,1,0,15,19,0,6,1,2,0,0,0
88916,31,316,1,0.0,1.0,1.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
91920,31,316,1,0.0,1.5,1.98,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73618,31,316,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85210,31,316,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89977,31,316,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91654,31,316,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92145,31,316,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62971,31,316,1,0.0,-2.1,2.29,0.0,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0
80288,31,316,1,0.0,0.1,2.52,0.0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0
