"atleta_id","rodada_id","clube_id","posicao_id","status_id","pontos_num","preco_num","variacao_num","media_num","jogos_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
89492,14,263,1,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89693,14,282,2,6,2.4,2.18,0.14,2.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89676,14,283,5,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38440,14,266,4,5,0.0,3.54,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89696,14,314,5,7,-1.3,9.32,-0.14,2.54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89898,14,275,5,7,6.2,7.85,0.81,2.88,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89695,14,314,5,6,0.0,1.68,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89815,14,265,4,6,5.0,6.57,0.87,1.96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89885,14,263,4,6,-2.8,1.83,-0.92,-0.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89694,14,292,5,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89871,14,287,4,6,0.0,4.13,0.0,-0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83522,14,314,2,7,2.4,8.99,0.34,4.02,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38509,14,262,1,6,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38523,14,284,2,7,0.7,10.27,-0.89,3.23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89930,14,373,4,6,1.4,5.7,0.03,3.33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38530,14,287,4,7,-0.2,6.09,-0.45,2.12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83772,14,287,5,2,7.1,6.07,1.37,1.97,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83683,14,315,4,3,-2.4,4.85,-1.06,2.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38545,14,275,4,6,3.2,8.27,-0.4,2.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38748,14,314,2,6,0.0,4.72,0.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83817,14,264,5,6,0.7,15.25,-0.56,3.17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38852,14,294,4,7,2.2,4.21,0.12,0.82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38908,14,277,4,5,0.0,6.39,0.0,1.65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38910,14,277,5,5,0.0,11.4,0.0,1.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83786,14,292,3,5,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38909,14,262,4,7,5.4,21.08,-0.08,6.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89493,14,263,3,7,1.2,11.4,-0.97,4.32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38928,14,263,4,6,0.0,3.24,0.0,-0.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83869,14,314,2,6,0.0,7.58,0.0,3.33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84313,14,265,4,6,-2.0,1.39,-0.13,-0.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51319,14,303,4,7,-0.3,6.97,-0.45,1.77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38957,14,283,5,6,-0.6,4.18,-1.38,1.76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38913,14,267,4,7,3.9,13.63,0.94,3.53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38738,14,284,4,5,0.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89637,14,277,4,6,0.0,8.98,0.0,3.61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71162,14,265,4,6,7.6,8.43,1.81,2.36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89924,14,287,4,5,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80318,14,283,2,6,0.0,5.86,0.0,3.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80313,14,267,2,6,0.0,11.52,0.0,4.73,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71389,14,294,4,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80337,14,315,5,7,0.0,10.84,0.0,5.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71116,14,315,2,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71227,14,276,3,6,0.0,9.9,0.0,3.42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80363,14,283,4,7,0.3,6.33,0.0,2.14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71631,14,293,1,7,8.7,4.32,1.49,2.44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71572,14,284,3,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71549,14,267,5,5,0.0,5.03,0.0,1.72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71719,14,303,4,6,0.0,5.19,0.0,1.29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71479,14,293,4,7,0.0,5.53,0.15,-0.74,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80370,14,265,4,3,0.0,14.09,0.0,3.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81682,14,282,4,7,2.8,9.19,0.13,4.66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71571,14,287,1,7,-5.3,9.18,-0.37,2.48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80373,14,373,2,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71704,14,267,5,6,0.0,4.75,0.0,2.46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80537,14,266,5,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78891,14,276,4,7,-1.9,8.99,-1.3,3.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80692,14,275,3,6,0.0,6.82,0.0,4.16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84855,14,292,2,6,0.0,4.68,0.0,4.07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80853,14,284,3,7,2.5,13.66,-0.92,7.05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84893,14,267,2,6,0.0,8.17,0.0,3.61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80944,14,282,4,7,-1.0,6.23,-0.29,1.56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84896,14,314,4,6,3.1,3.44,0.42,0.92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84861,14,282,2,7,3.7,5.34,-0.19,4.57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80583,14,277,4,7,1.4,3.36,0.57,0.83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84925,14,282,5,6,0.0,0.76,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84890,14,287,2,6,0.0,6.31,0.0,2.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81094,14,314,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81150,14,275,2,7,10.1,8.2,2.29,3.38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84917,14,303,2,7,1.2,4.8,-0.38,3.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86973,14,284,2,6,0.0,1.48,0.0,-0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84993,14,294,4,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78897,14,303,4,7,1.8,6.9,-0.06,3.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85083,14,275,1,6,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85040,14,287,4,6,0.0,4.34,0.0,1.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78856,14,373,4,7,8.9,8.75,1.52,3.44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79035,14,277,3,5,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84927,14,315,4,6,0.0,3.94,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78991,14,315,4,7,2.7,3.61,0.47,1.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79041,14,276,4,6,0.0,5.16,0.0,2.94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78994,14,293,4,7,-1.5,1.86,-0.92,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78968,14,292,5,6,0.0,5.86,0.0,2.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,14,266,4,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85149,14,292,4,6,0.0,3.2,0.0,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85211,14,267,5,7,1.8,4.71,-0.71,3.74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84926,14,282,4,6,0.0,1.62,0.0,0.66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,14,266,1,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37646,15,314,3,7,1.3,6.62,0.18,2.45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,15,283,6,7,3.01,12.29,-0.04,3.74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94138,15,262,5,6,0.0,2.92,0.0,-0.37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37608,15,264,4,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60784,15,282,4,7,-0.4,5.89,-1.12,1.68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72079,15,284,2,7,-0.9,9.77,-0.49,3.99,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37607,15,275,4,3,-0.5,4.78,-1.21,1.22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37604,15,293,3,7,5.7,4.62,1.14,1.24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36612,15,275,2,6,3.4,7.18,0.46,1.44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94144,15,292,4,6,0.0,0.83,0.0,-0.22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60780,15,315,6,7,2.75,8.01,-0.46,2.68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37306,15,303,6,7,8.78,12.93,1.07,3.85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94147,15,292,1,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94207,15,263,5,7,1.4,4.95,-1.19,2.45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94154,15,264,4,7,2.3,7.72,-0.86,3.04,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94445,15,292,5,6,0.0,0.79,0.0,-0.54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94214,15,262,3,5,0.0,3.24,0.0,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94336,15,266,4,6,0.2,0.78,0.01,-0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94249,15,315,5,6,-0.8,2.38,-1.57,1.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94286,15,315,5,6,0.0,1.8,0.0,0.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36540,15,262,3,6,0.0,5.92,0.0,3.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94583,15,266,5,2,1.2,4.38,0.43,2.12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94288,15,315,4,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37623,15,267,3,7,-3.6,1.19,-1.15,0.06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37644,15,303,3,7,7.4,9.31,1.24,3.26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37645,15,267,4,5,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37655,15,282,5,6,0.0,4.8,-0.24,1.39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37656,15,283,1,7,4.5,12.67,0.81,3.57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37657,15,275,3,2,0.0,8.45,0.0,3.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37653,15,277,5,6,0.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37674,15,267,4,6,2.6,4.96,0.04,1.14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37673,15,294,5,6,0.0,2.19,0.0,-1.56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37662,15,293,2,6,7.4,8.74,-0.5,3.64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37688,15,276,4,6,-0.6,4.34,-0.53,-0.82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37701,15,284,2,5,0.0,11.81,0.0,6.02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37705,15,314,4,7,-0.6,4.52,0.1,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37718,15,275,4,5,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37694,15,283,4,7,2.3,4.44,-0.2,0.97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37770,15,284,1,7,-2.0,7.18,-0.79,1.22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94509,15,275,4,7,0.0,4.09,0.0,0.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37851,15,276,4,5,0.0,6.88,0.0,2.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37798,15,283,5,7,0.0,10.13,0.0,2.56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37792,15,294,4,6,-0.6,3.6,-0.24,-0.68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37934,15,282,4,6,0.0,5.99,0.0,1.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37840,15,314,3,6,0.0,4.14,0.0,-0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38001,15,265,1,6,0.0,0.79,0.0,-2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38067,15,264,4,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38100,15,292,3,6,0.0,6.31,0.0,3.33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37919,15,267,5,5,0.0,14.04,0.0,6.56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38021,15,303,4,6,0.0,4.78,0.0,1.13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38062,15,276,3,3,3.0,4.1,-0.07,1.16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37984,15,303,1,7,14.0,13.03,2.43,3.95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38109,15,263,1,7,8.4,9.98,0.84,9.28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38150,15,314,4,6,0.0,2.72,-1.06,0.61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38156,15,315,1,6,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38225,15,267,5,6,0.0,3.56,0.0,0.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38140,15,275,1,6,0.0,14.44,0.0,4.06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38138,15,264,5,7,1.2,12.45,-3.01,4.77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38196,15,284,4,6,1.1,7.51,-0.48,0.84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38277,15,283,4,7,11.4,18.77,1.37,6.78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38162,15,282,5,7,-1.2,14.85,-1.87,3.78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38229,15,282,2,7,2.8,2.2,0.85,0.95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38287,15,263,5,7,1.3,9.18,-0.57,4.55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38315,15,264,4,5,-0.3,9.2,-0.5,1.97,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38421,15,283,4,5,0.0,5.96,0.0,1.41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38246,15,282,5,6,0.0,13.11,0.0,2.54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38440,15,266,4,5,0.0,3.54,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38311,15,262,4,7,1.2,8.54,-0.56,3.16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38279,15,315,5,6,0.0,9.66,-0.19,2.36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38425,15,303,3,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38394,15,293,3,7,7.8,9.05,1.66,3.19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38431,15,266,1,6,0.0,3.91,0.0,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38913,15,267,4,6,0.0,13.63,0.0,3.53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38508,15,267,5,6,0.0,2.34,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38509,15,262,1,6,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38523,15,284,2,7,2.1,10.26,-0.01,3.13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38530,15,287,4,7,3.9,6.7,0.61,2.26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38545,15,275,4,6,0.0,8.27,0.0,2.04,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38957,15,283,5,6,0.3,4.2,0.02,1.61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38928,15,263,4,6,0.0,3.24,0.0,-0.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38617,15,287,5,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38852,15,294,4,5,0.0,4.21,0.0,0.82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39152,15,263,2,5,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39572,15,266,2,6,0.0,3.21,0.0,1.52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38748,15,314,2,6,0.0,4.72,0.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38738,15,284,4,5,0.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38648,15,276,4,6,0.0,13.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38908,15,277,4,5,0.0,6.39,0.0,1.65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38909,15,262,4,7,2.2,20.08,-1.0,6.33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40006,15,266,6,7,1.41,11.74,-0.69,3.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42411,15,275,6,7,3.06,13.25,-0.52,3.54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38910,15,277,5,5,0.0,11.4,0.0,1.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49673,15,266,1,7,4.0,5.64,-0.11,2.05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50284,15,294,1,7,-2.0,12.13,-0.19,4.52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49674,15,283,2,6,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50294,15,293,4,2,-0.6,8.39,-1.94,1.63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42500,15,264,2,7,5.0,12.3,0.91,4.96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50348,15,262,4,6,0.0,8.35,0.0,-0.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42501,15,262,3,5,0.0,8.7,0.0,4.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50328,15,284,2,6,-0.5,7.33,-0.27,0.83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50317,15,277,3,7,4.2,11.28,-0.22,3.93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50362,15,266,2,7,0.9,2.1,0.06,0.25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50324,15,283,4,5,0.0,7.51,0.0,3.31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42499,15,276,2,7,4.4,5.94,0.76,1.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50369,15,287,4,7,0.4,2.68,0.43,1.88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50398,15,292,5,6,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402,15,277,5,7,-1.9,4.06,-0.39,1.61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50407,15,266,4,5,0.0,2.98,0.0,-0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50439,15,264,3,6,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50421,15,276,4,6,0.0,3.86,0.0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301,15,262,4,7,4.5,14.81,-0.62,4.87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50427,15,303,3,6,0.0,11.65,0.0,5.32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50307,15,282,4,7,-0.8,4.18,-0.73,0.74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50645,15,265,2,7,2.5,6.58,-0.14,3.23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50408,15,267,3,6,0.0,3.57,0.0,1.22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50856,15,266,3,7,-0.8,7.59,-0.72,1.08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51042,15,315,2,7,8.9,8.23,0.61,2.56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51175,15,276,1,5,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51318,15,277,4,6,0.0,3.75,0.0,-0.17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51299,15,263,3,7,0.0,6.08,0.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51319,15,303,4,6,0.0,6.79,-0.18,1.57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51700,15,294,2,6,-0.4,3.93,-1.1,4.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51415,15,373,3,7,5.8,8.37,0.66,3.06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51705,15,284,3,6,0.0,5.11,0.0,-0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51772,15,262,4,7,1.5,11.9,-0.39,2.82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
